0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32
141,ピアノと歌のポップス&ジャズコンサート,〜レパートリー豊富なジャズと名曲ピアノ弾き語り〜,40,ノクターン、春の声、星に願いを、ベサメムーチョ、ムーンリバー、A列車で行こう、茶色の小瓶、コーヒールンバ、リベルタンゴ、テネシーワルツ、川の流れのように、見上げてごらん夜の星を、上を向いてあるこう、ふるさと、花は咲く、ヤシの実、四季の歌、翼をください、フライミートゥーザ・ムーン、クロス・トゥーユー、トップ・オブ・ザ・ワールドなど幅広いレパートリーの中からリクエストにお応えします。,"15分ピアノ演奏
 15分ピアノ弾き語り演奏
 10分皆さんと一緒に歌います","ピアノ,駐車場",電子ピアノ,,2021-11-28 15:06:22 +0900,2022-04-30 21:07:34 +0900,poNYqxgR_1M,orange,10800,0,0,0,8000,,TRUE,E01,FALSE,エバ,ジャズピアニスト,ジャズピアノ講師、鍵盤ハーモニカ講師、ボーカル講師として音楽教室を運営。ジャズピアニストとして名古屋ブルーノートや東海地方のジャズクラブやイベントにて演奏活動中。レストランザンビではレギュラーで10年以上ソロピアノ演奏継続中。,https://matching-system-production.s3.ap-northeast-1.amazonaws.com/uploads/recreation/instructor_image/141/61651e43314696cbd681a34d-614_1.25.jpg?X-Amz-Expires=600&X-Amz-Date=20220518T103211Z&X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=AKIASN7APX6NOANAVIJ2%2F20220518%2Fap-northeast-1%2Fs3%2Faws4_request&X-Amz-SignedHeaders=host&X-Amz-Signature=27592cb324a14fb531821824f09f852f111437066b4fa35b460f2ba425af4f8a,TRUE,2000,music,published,visit,愛知県・三重県・岐阜県,
139,歌のギリギリお兄さんのハッピーコンサート,一番人気！イケメンお兄さんの童心にかえって音楽を楽しもう♪,45,「うたおう・おどろう・楽しもう」をテーマに、ご利用者様に童心にかえっていただき、「まじめに・ふざけて、歌い・踊り、笑って」カラダとココロの健康、自由度、幸福度の維持・向上を目指します。,"5分：挨拶・発生訓練
 5分：早口言葉
 5分：リズム運動
 10分：楽器アンサンブルコミュニケーション
 10分：懐メロ歌唱(回想・情緒安定・脳機能活性)","コンセント
 テーブル","スピーカー
 演奏用楽器","<p><span style=""color: rgb(0, 0, 0);"">利用者様に曲をリクエストしていただくこともあります。何の曲を演奏するのか、自分の取り組みをベースに利用者様が求めていることをその場で感じとり、取り組みに反映させていくことを大切にしています。</span></p><p><span style=""color: rgb(0, 0, 0);"">利用者様は高齢ですし、いつどうなるのか分かりません。「楽しかった」、「また会いたい」、と思ってもらえるように一期一会を大切にし、利用者様の笑顔を増やしていきたいです。</span></p>
 

 

 レクのご対応可能日
 原則平日のみ。
 ※土・日・祝でのご希望は別途料金が発生しますので事前にご相談ください。",2021-11-28 15:06:22 +0900,2022-04-30 21:07:34 +0900,,orange,16200,0,0,0,12000,,TRUE,E01,FALSE,川名 洋行,介護資格をもつシンガー,介護職員基礎研修科を持つシンガーソングライター。CMソング、企業テーマを製作する作家としても活躍中。代表作には、やさいのうた（スーパーヤマナカ）がある。 2014年より知的・身体・精神障がい者に向けたオリジナルミュージックセラピーを展開。,https://matching-system-production.s3.ap-northeast-1.amazonaws.com/uploads/recreation/instructor_image/139/615d2817bfd942df1c1d224b-614_1.25.jpg?X-Amz-Expires=600&X-Amz-Date=20220518T103211Z&X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=AKIASN7APX6NOANAVIJ2%2F20220518%2Fap-northeast-1%2Fs3%2Faws4_request&X-Amz-SignedHeaders=host&X-Amz-Signature=1607652d925e5721737725219343069a02cae5d64689ec6c16afa0f68772b30e,TRUE,2000,music,published,visit,愛知県・三重県・岐阜県,
138,ジュークのノリノリ歌謡祭,〜プロミュージシャンのコンサート〜,40,ギターの弾き語りです。ギターのソロも演奏します。ジャンルは昭和歌謡、スタンダードジャズ、ポップス、ハワイアン、ビートルズ、荒城の月、さくらさくら、ふるさと等々のお馴染みの日本の歌に加え、ハワイアンナンバーなど豊富なラインナップをお楽しみください！,"40分プログラム,10分片付け","駐車場,コンセント,テーブル",,,2021-11-28 15:06:21 +0900,2022-04-30 21:07:33 +0900,,orange,9500,0,0,50,7000,,TRUE,E01,FALSE,ジューク・オカヨシ,ミュージシャン、音楽講師,"学生時代よりギターを弾き始め、バンド活動をライフワークとする。
 1980年代に上京し、シンガーソングライターとして活動。その後、拠点を名古屋に戻し、音楽講師のかたわらライブ活動を続ける。ＦＭ愛知などのラジオ番組パーソナリティーとしても活躍。",https://matching-system-production.s3.ap-northeast-1.amazonaws.com/uploads/recreation/instructor_image/138/616d52b5ff0107c5452a092a-614_1.25.jpg?X-Amz-Expires=600&X-Amz-Date=20220518T103211Z&X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=AKIASN7APX6NOANAVIJ2%2F20220518%2Fap-northeast-1%2Fs3%2Faws4_request&X-Amz-SignedHeaders=host&X-Amz-Signature=fb23d441088f93fe8d3ecac251ae474e31e7278e4e5ea2366652e239d6bebcd6,TRUE,2000,music,published,visit,愛知県・三重県・岐阜県,
137,ジュークのほのぼのウクレレコンサート,癒しの音色ウクレレと共に楽しいひとときを！,45,"ウクレレ演奏と歌。ミュージシャンとして年間100本近くのライブイベント及び慰問演奏を行なっています。ハワイアン、ジャス、昭和歌謡、ポップス、映画音楽…等々、多彩なジャンルの音楽会で盛り上げます。可能な限りリクエストにもお応えしたいと思っております。
 またFM愛知やMID-FM等のラジオ番組パーソナリティとしての経験も有り！楽しいステージを心がけています",演奏：約45分,駐車場,音響設備(マイク、アンプ等),,2021-11-28 15:06:21 +0900,2022-04-30 21:07:34 +0900,YgYTmQPzryU,orange,9500,0,0,0,7000,,TRUE,E01,FALSE,ジューク・オカヨシ,-,"交通費は別途でご検討くだされば幸いです
 ご無理でなければ、電源コンセントと、少々の着替えスペースがあればさらに有り難いです",https://matching-system-production.s3.ap-northeast-1.amazonaws.com/uploads/recreation/instructor_image/137/615a953eb4d30bdf1d75b72a-614_1.25.jpg?X-Amz-Expires=600&X-Amz-Date=20220518T103211Z&X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=AKIASN7APX6NOANAVIJ2%2F20220518%2Fap-northeast-1%2Fs3%2Faws4_request&X-Amz-SignedHeaders=host&X-Amz-Signature=cff53084d5a1117f0f10f67d3fb53a428fef660e14fbc0bd140b72e445e2a4d5,TRUE,2000,music,published,visit,愛知県・三重県・岐阜県,
132,懐メロ教室,懐かしい歌を一緒に歌いましょう,60,オリジナルの歌集にそって、懐かしい昭和歌謡、唱歌を歌いましょう。季節の歌も随時盛り込んでいます。伴奏は、キーボード、カラオケを使います。リクエストも受け付け、参加者の皆様が主体的に楽しめる事を大切にしています。,"5分 挨拶
 5分 ウォーミングアップの体操
 45分 歌唱
 5分  終わりの挨拶","駐車場, 電源、テーブル、椅子",キーボード、CDラジカセ,,2021-11-28 15:06:19 +0900,2022-04-30 21:07:34 +0900,,orange,4100,0,0,0,3000,,TRUE,E01,FALSE,坂野 真奈美,-,介護福祉士。デイサービスやショートステイでの勤務の傍ら、バンドでボーカルを担当。介護施設、ライブバー、各種イベントなどで活躍中です。ジャンルは唱歌、懐メロ、フォークソング、洋楽など多彩な曲をハートウォーミングに歌っています。,https://matching-system-production.s3.ap-northeast-1.amazonaws.com/uploads/recreation/instructor_image/132/61554d1cbfd942df1c1be377-730_1.5.jpg?X-Amz-Expires=600&X-Amz-Date=20220518T103211Z&X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=AKIASN7APX6NOANAVIJ2%2F20220518%2Fap-northeast-1%2Fs3%2Faws4_request&X-Amz-SignedHeaders=host&X-Amz-Signature=ed05f4c290a8da4175e17a1cf8667bdaeed0d5fcf1a6675ca05aa40f8c72a2b1,TRUE,2000,music,published,visit,愛知県・三重県・岐阜県,
92,本格　プロマリンバデュオコンサート,クラシック、季節の歌などをマリンバデュオの演奏で楽しめます,45,"マリンバは木琴の一種です。
 マリンバ１台の連弾で聴き馴染みのあるクラシック、季節の歌、映画曲、歌謡曲など様々なジャンルの曲をおりまぜて、幅広く楽しんでいただけます。
 

 クラシックコンサートのような本格的な演奏を、親しみやすい曲目と途中でお話もさせてもらいながら気軽に楽しんでいただける内容になっています。","5分オープニング・ご挨拶,
 10分クラシック曲
 10分季節の曲,
 5分マリンバについてのお話,
 5分映画曲
 5分歌謡曲,
 5分エンディング,","マイク（MC用）,控室,駐車場","演奏用楽器,譜面台など演奏小物
 使用楽器は4oct.マリンバ、１台連弾です。
 演奏に必要なスペースは約幅2m×奥行き1mです。
 室内での開催に限ります。
 楽器の運搬、組み立てのお手伝い不要です。
 出入り口付近での積み下ろし作業が必要です。","動画はソロ演奏時のものです。
掲載されている“プロマリンバデュオコンサート”とは仕様する楽器の大きさが異なります。
",2021-11-28 15:05:57 +0900,2022-04-30 21:07:34 +0900,ISJ7aifZBO0,orange,21600,0,0,0,16000,,TRUE,E01,FALSE,マリンバデュオ風雅,-,"コンサートホールでの演奏会をはじめ、保育園や幼稚園・
 病院のロビーなど様々な会場やイベントでマリンバの演奏をおこなう。
 クラシック音楽、映画曲、歌謡曲などを組み合わせた親しみやすいプログラムながら本格的で上質な音色でマリンバの魅力を伝える",https://matching-system-production.s3.ap-northeast-1.amazonaws.com/uploads/recreation/instructor_image/92/6165295b314696cbd681aa57-614_1.25.jpg?X-Amz-Expires=600&X-Amz-Date=20220518T103212Z&X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=AKIASN7APX6NOANAVIJ2%2F20220518%2Fap-northeast-1%2Fs3%2Faws4_request&X-Amz-SignedHeaders=host&X-Amz-Signature=89414976be1d08010f1d4a8cff0b54dc2174899a5377422efa9c7ccae25e8e00,TRUE,2000,music,published,visit,愛知県・三重県・岐阜県,
91,プロ　マリンバデュオコンサート,クラシック、季節の歌などをマリンバデュオの演奏で楽しめます,60,"マリンバは木琴の一種です。
 マリンバの連弾で聴き馴染みのあるクラシック、季節の歌、映画曲、歌謡曲など様々なジャンルの曲をおりまぜて、幅広く楽しんでいただけます。
 

 クラシックコンサートのような本格的な演奏を、親しみやすい曲目と途中でお話もさせてもらいながら気軽に楽しんでいただける内容になっています。","5分オープニング・ご挨拶,
 15分クラシック曲,
 10分季節の曲,
 5分マリンバについてのお話,
 10分映画曲,
 10分歌謡曲,
 5分エンディング,","マイク（MC用）,控室,駐車場","演奏用楽器,譜面台など演奏小物
 5oct.マリンバ、1台連弾です。
 演奏に必要なスペースは約幅2.5m×奥行1.5mです。
 室内での開催に限ります。
 楽器の運搬、組み立てのお手伝い不要。
 出入り口付近での積み下ろし作業が必要です。","動画はソロ演奏時のものです。
掲載されている“本格　プロマリンバデュオコンサート”とは仕様する楽器の大きさが異なります。
",2021-11-28 15:05:57 +0900,2022-04-30 21:07:33 +0900,ISJ7aifZBO0,orange,40500,0,0,0,30000,,TRUE,E01,FALSE,マリンバデュオ風雅,-,ソロやアンサンブル、吹奏楽といった演奏活動を中心に、編曲や講師なども担当。介護施設や病院、保育園や学校など様々な場所での演奏経験があり、台湾でも演奏活動を行っています。,https://matching-system-production.s3.ap-northeast-1.amazonaws.com/uploads/recreation/instructor_image/91/6165295b314696cbd681aa57-614_1.25.jpg?X-Amz-Expires=600&X-Amz-Date=20220518T103212Z&X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=AKIASN7APX6NOANAVIJ2%2F20220518%2Fap-northeast-1%2Fs3%2Faws4_request&X-Amz-SignedHeaders=host&X-Amz-Signature=69b3397e433660f8139280ae2a278e9e4f50005ce9793fcd8e390844ba670526,TRUE,2000,music,published,visit,愛知県・三重県・岐阜県,
90, プロ　マリンバコンサート,本格的なマリンバコンサートを至近距離で,45,木琴の一種であるマリンバ1台、1人の演奏者によるコンサート。クラシック、季節の曲、映画曲、歌謡曲など皆様に馴染みのある曲を中心に、親しみやすくかつ本格的なプログラムでマリンバの魅力をお伝えします。マリンバについてのお話もまじえつつ、気楽に楽しんでいただけるよう進行します。室内開催のみ可能で、必要なスペースは幅2m×奥行1m。,"会場入り時間60分前
 

 5分：挨拶
 10分：クラシック曲
 10分：季節の曲
 5分：マリンバについてのお話
 5分：映画曲
 5分：歌謡曲
 5分：エンディング","MC用マイク（あれば）
 控室","演奏用楽器
 譜面台
 演奏小物",仕様する楽器の大きさが異なる　　本格マリンバコンサートと同様,2021-11-28 15:05:57 +0900,2022-04-30 21:07:33 +0900,ISJ7aifZBO0,orange,13500,0,0,0,10000,,TRUE,E01,FALSE,小玉,-,ソロやアンサンブル、吹奏楽といった演奏活動を中心に、編曲や講師なども担当。介護施設や病院、保育園や学校など様々な場所での演奏経験があり、台湾でも演奏活動を行っています。,https://matching-system-production.s3.ap-northeast-1.amazonaws.com/uploads/recreation/instructor_image/90/6149e2ef9d558603ebbf53da-614_1.25.jpg?X-Amz-Expires=600&X-Amz-Date=20220518T103212Z&X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=AKIASN7APX6NOANAVIJ2%2F20220518%2Fap-northeast-1%2Fs3%2Faws4_request&X-Amz-SignedHeaders=host&X-Amz-Signature=597c562f81c68eda61b2486e0421d5c61f5d52a198634b572b6a3f90c99ff0f2,TRUE,2000,music,published,visit,愛知県・三重県・岐阜県,
81,バイオリン生演奏（ソロ）ワールド音楽,音楽で巡る世界の風景,45,"様々なジャンルを経てきたバイオリンプレーヤーが、普段あまり耳にすることのない世界各地の民俗音楽を、心地よいバイオリンの音色でお届けします。
 昔懐かしいメロディを発見することもあるかも。
 時にはバイオリン１本のみのソロ演奏、時にはカラオケに合わせて賑やかに。
 音楽の世界旅行をお楽しみください。
 参加される方のニーズや様子を伺いながら進めていきます。","会場入り 45分前
 挨拶、出発準備(日本の歌、音遊び等)、出発
 パリの路上音楽 
 東ヨーロッパの民俗音楽
 中近東の曲 (変拍子を経験してみよう)
 小休止 (気分転換曲・ネタ)
 アイルランドの曲
 ロシアのジプシーの曲
 帰国 (日本の歌)
 片付け 30分","駐車場, コンセント",マイク・アンプ等、演奏用楽器、譜面台,<p>進行上必要な場合には歌詞カードのコピーをお願いすることがあります。</p><p>演奏内容にご希望がある場合は是非ご相談ください。サポートの方には、手拍子など参加の方が楽しめるよう盛り上げていただけると助かります。</p><p><br></p><p>[感染予防]</p><p>歌ったり話したりする際も、マスクをつけて行うことが可能です。マウスガードも持参いたします。(ご希望を伺います。)</p>,2021-11-28 15:05:53 +0900,2022-04-30 21:07:33 +0900,_q0W7-Bv2io,orange,10800,0,0,0,8000,,TRUE,E01,FALSE,Gumi,バイオリン弾き,ジャズ、民俗音楽ほか、「ハードロックから演歌まで」幅広く演奏するバイオリニスト。レパートリーは数千曲にのぼる！ドイツで多彩な民衆音楽に触れ、ロックバンドでボーカル、ドラム等の経験も持つ。施設やカフェ、セレモニーなど様々な場で演奏している。,https://matching-system-production.s3.ap-northeast-1.amazonaws.com/uploads/recreation/instructor_image/81/61498f96515a31042059522a-614_1.25.jpg?X-Amz-Expires=600&X-Amz-Date=20220518T103212Z&X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=AKIASN7APX6NOANAVIJ2%2F20220518%2Fap-northeast-1%2Fs3%2Faws4_request&X-Amz-SignedHeaders=host&X-Amz-Signature=7e091446f98241db5a0c154f899cd659631eb433d029bad1b99aac9745a07923,TRUE,2000,music,published,visit,愛知県・三重県・岐阜県,
80,バイオリン生演奏（伴奏つき）ワールド音楽,音楽で巡る世界の風景,45,"様々なジャンルを経てきたバイオリンプレーヤーが、普段あまり耳にすることのない世界各地の民俗音楽を、心地よいバイオリンの音色でお届けします。
 昔懐かしいメロディを発見することもあるかも。
 ギターまたはピアノの伴奏に合わせ、一期一会の生きたアンサンブルによる、音楽の世界旅行をお楽しみください。
 参加される方のニーズや様子を伺いながら進めていきます。","会場入り 45分前
 挨拶、出発準備(日本の歌、音遊び等)、出発
 パリの路上音楽 
 東ヨーロッパの民俗音楽
 中近東の曲 (変拍子を経験してみよう)
 小休止 (気分転換曲・ネタ)
 アイルランドの曲
 ロシアのジプシーの曲
 帰国 (日本の歌)
 片付け 30分",マイク・アンプ等、演奏用楽器、譜面台,-,<p>進行上必要な場合には歌詞カードのコピーをお願いすることがあります。</p><p>演奏内容にご希望がある場合は是非ご相談ください。サポートの方には、手拍子など参加の方が楽しめるよう盛り上げていただけると助かります。</p><p><br></p><p>[感染予防]</p><p>歌ったり話したりする際も、マスクをつけて行うことが可能です。マウスガードも持参いたします。(ご希望を伺います。)</p>,2021-11-28 15:05:53 +0900,2022-04-30 21:07:33 +0900,_q0W7-Bv2io,orange,24300,0,0,0,18000,,TRUE,E01,FALSE,Gumi,バイオリン弾き,ジャズ、民俗音楽ほか、「ハードロックから演歌まで」幅広く演奏するバイオリニスト。レパートリーは数千曲にのぼる！ドイツで多彩な民衆音楽に触れ、ロックバンドでボーカル、ドラム等の経験も持つ。施設やカフェ、セレモニーなど様々な場で演奏している。,https://matching-system-production.s3.ap-northeast-1.amazonaws.com/uploads/recreation/instructor_image/80/6165308f0c8aa8cbbfef0a97-614_1.25.jpg?X-Amz-Expires=600&X-Amz-Date=20220518T103212Z&X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=AKIASN7APX6NOANAVIJ2%2F20220518%2Fap-northeast-1%2Fs3%2Faws4_request&X-Amz-SignedHeaders=host&X-Amz-Signature=b77f5a625ebec384bb3f5e870f9896acc4025e08557ce02d68bff6e86fb315cb,TRUE,2000,music,published,visit,愛知県・三重県・岐阜県,
42,コントラバスとピアノで楽しむタンゴ・コンサート,低音楽器の音色に癒されるひと時,45,"オーケストラや吹奏楽、ジャズなどで普段は「縁の下の力持ち」として活躍するコントラバスとピアノという珍しい組み合わせのコンサート企画。
 曲の説明や楽器についてのお話などを交えながらタンゴの名曲をお楽しみいただけます。

アルゼンチンの古いタンゴやヨーロッパのタンゴなど、いろいろな曲調の作品を聴いていただいて、音楽をみなさんで楽しんでいただけるように二人のトークも交えながら進行させていただきます。
＜レパートリー＞
ラ・クンパルシータ
夜のタンゴ
リベルタンゴ　　　など","①３分 開演演奏
 ②４分 挨拶と自己紹介
 ③３３分 お話と演奏
 ④５分 アンコール曲と挨拶","駐車場, ピアノ, 電気ピアノ持ち込みの場合は電源",電気ピアノ(施設様にピアノが無い場合),"高齢者の耳に優しい低音域を主体として、会場全体を包み込むような暖かい響きの演奏をお楽しみいただけます。
 これまでお伺いした施設様の利用者様や職員様からも「楽しかった」「とても聴きやすかった」などのご感想をいただいています。

 レク謝礼とは別途で交通費をいただけましたら、愛知・岐阜・三重以外の地域へもお伺いできます。",2021-11-28 15:05:37 +0900,2022-04-30 21:07:34 +0900,-YhqfK7FX6c,orange,40500,0,0,0,30000,,TRUE,E01,FALSE,丹治 長井,-,"2007年に結成したコントラバスとピアノのデュオ。
コントラバスをフロントに置いたタンゴ・デュオとして活動している。
結成時より各地のロビーコンサートやサロンコンサートなどで、情熱的な演奏と楽しいトークを展開し好評を博している。",https://matching-system-production.s3.ap-northeast-1.amazonaws.com/uploads/recreation/instructor_image/42/61489c3631cb08ee13319d28-730_1.5.jpg?X-Amz-Expires=600&X-Amz-Date=20220518T103212Z&X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=AKIASN7APX6NOANAVIJ2%2F20220518%2Fap-northeast-1%2Fs3%2Faws4_request&X-Amz-SignedHeaders=host&X-Amz-Signature=7fb0fdab73b213d81ff930a7ad056484bdd518ed5d86f8c7a122602755d9628c,TRUE,2000,music,published,visit,愛知県・三重県・岐阜県,
38,一緒に脳トレ・喉トレ『健康音楽教室』,懐かしい歌と共に体も動かそう,45,"懐かしい皆様よくご存知の唱歌や懐メロを歌いながら、そこに動作を加えること（2つ以上のタスクを同時に行うことで）で、脳トレと喉トレを兼ね備えた健康音楽教室を開催しています。
 訪れる施設様の認知度や可動域など、皆様の状態に合わせて、難易度やコーナーを入れ替えて対応致します。
 訪問、オンラインどちらも対応しています。","【A】その月の唱歌に合わせてデュアルタスク運動コーナー
 ①パーグー運動
 ②グーチョキパー運動
 ③指回し運動
 ④数字運動…など
 

 【B】パタカラ発声コーナー
 ①基本（解説入り）
 ②展開
 ③パタカラで替え歌
 

 【C】振り付け懐メロ
 EX.憧れのハワイ航路、東京カンカン娘、鐘の鳴る丘など。
 ※質問を繰り返し、振り付けを振り返りながら、脳トレ、喉トレを促進
 

 【D】健康替え歌コーナー
 ①365歩の健康マーチ（365歩のマーチ）
 ②幸せのワルツ（星影のワルツ）
 ③ボケない小唄（お座敷小唄）
 ④長生き音頭（鉄道唱歌）…など
 

 【E】季節に合った懐メロコーナー
 カラオケに合わせて全員で歌って頂きます","ピアノ, テレビ",ピアノ（もしお借りできない場合）、音響機材、ケーブル類,"<p><span style=""color: rgb(0, 0, 0);"">訪問の場合、音響機材やピアノなどを必ず持参します。駐車場が確保できない場合は駐車料金は別途。また愛知県外へ赴く場合は更に交通費も別途で頂きます。</span></p><p><br></p><p><span style=""color: rgb(0, 0, 0);"">オンラインの場合もほぼ同じ内容で対応致します。</span></p>",2021-11-28 15:05:35 +0900,2022-04-30 21:07:33 +0900,Agey8pgTFA8,orange,6800,0,0,0,5000,,TRUE,E01,FALSE,横井則子,CMシンガー、音楽教師,1986年よりCMやイメージソングを中心に歌うフリーのボーカリストとして活動中。花キューピット、スギ薬局、サーラ住宅など今も多くのCMを手掛けて歌っています。名古屋市老人福祉施設協議会活動応援アンバサダーでもあり介護施設での経験も豊富です。,https://matching-system-production.s3.ap-northeast-1.amazonaws.com/uploads/recreation/instructor_image/38/6147d59bfddb40edeb8fb4c3-614_1.25.jpg?X-Amz-Expires=600&X-Amz-Date=20220518T103212Z&X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=AKIASN7APX6NOANAVIJ2%2F20220518%2Fap-northeast-1%2Fs3%2Faws4_request&X-Amz-SignedHeaders=host&X-Amz-Signature=75c7d960c05a01d1aee11beadc49425c376aa960ac4e064880393b781408a97e,TRUE,2000,music,published,visit,愛知県・三重県・岐阜県,
25,幸せ配達人けんちゃんの昭和歌謡ショー,いつでもどこでも誰にでも、歌を唄えば幸せ舞い込む！,50,"""懐かしの昭和歌謡を、リズミカルなアレンジを加え、楽しい歌謡ショーをお届けします。
 途中、創作体操を幸せ体操と題して、皆様にも参加していただきます。
 また、発声練習(今はハミングしかできませんが)も行い、健康についても少々語らせていただきます。全員参加型をモットーに
 しております。""","10分挨拶とお話
 10分ギター弾き語り
 10分幸せ体操
 5分ギター弾き語り
 10分発声練習と合唱
 5分エンディングの弾き語り",駐車場,ギター 譜面台,"<p><span style=""color: rgb(0, 0, 0);"">何しろ皆さまに喜んで楽しんで幸せな気持ちになってもらうことをモットーにしてます。無理のない程度に皆さま、簡単な体操に参加していただければ幸いです。</span></p>",2021-11-28 15:05:09 +0900,2022-04-30 21:07:34 +0900,5t1DJkTe_7U,blue,6800,0,0,0,5000,,TRUE,E01,FALSE,幸せ配達人けんちゃん,シンガーソングライター,学生時代より音楽活動を続ける。シンガーソングライターとして活動。ここ数年、昭和歌謡、ムード歌謡を今風にアレンジした懐メロが好評を得る。若い世代から年配の方々まで楽しめる昭和歌謡を楽しく、明るく、パフォーマンスいたします。,https://matching-system-production.s3.ap-northeast-1.amazonaws.com/uploads/recreation/instructor_image/25/61474a52894775def011c995-614_1.25.jpg?X-Amz-Expires=600&X-Amz-Date=20220518T103212Z&X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=AKIASN7APX6NOANAVIJ2%2F20220518%2Fap-northeast-1%2Fs3%2Faws4_request&X-Amz-SignedHeaders=host&X-Amz-Signature=1c149b7d954e70bd11b8e2546cf5777896acbb129b958207092af63766ef77f4,TRUE,2000,music,published,visit,愛知県・三重県・岐阜県,
9,三味線とオカリナのコンサート,日本の音風景,40,"平安桜は2003年に結成された音楽ユニットです。
 結成以来、日本国内の様々なイベントやパーティー、式典などに多数出演をしてきました。2009年からは海外公演も精力的に実施し、タイ、ラオス、マレーシア、ミャンマーなどのアジア各国を始め、アメリカ、バングラデシュ、ケニアなど、これまでに、海外14か国28都市にて600ステージを超える公演を行なってきました。
 

 海外では、日本政府観光庁が主催する「Visit Japan」イベントや、農林水産省主催の和食イベント、経済産業省主催のイベントなど、日本の観光や文化のPRイベントにも多数出演。
 また各国が主催するジャパンフェスティバルなどにも日本からのゲストとして多数出演しています。","5分：挨拶
 5分：三味線&オカリナのお話
 30分：演奏","洗面台
 コンセント",演奏用楽器,,2021-11-28 15:05:05 +0900,2022-04-30 21:07:33 +0900,cq5iZh7eAek,orange,27000,0,0,0,20000,,TRUE,E01,FALSE,平安桜,オカリナ奏者、三味線奏者,2003年結成。日本国内様々なイベントや式典などに多数出演。2009年からは海外公演も実施し、タイ、マレーシア、ミャンマーなどのアジア各国を始め、アメリカ、バングラデシュ、トルコなど13か国28都市にて600ステージを超える公演を行う。,https://matching-system-production.s3.ap-northeast-1.amazonaws.com/uploads/recreation/instructor_image/9/615abab07833a7df45fc56c4-614_1.25.jpg?X-Amz-Expires=600&X-Amz-Date=20220518T103212Z&X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=AKIASN7APX6NOANAVIJ2%2F20220518%2Fap-northeast-1%2Fs3%2Faws4_request&X-Amz-SignedHeaders=host&X-Amz-Signature=07bca6df3787b7953f9fc1f441980d6ae6003d14d81d9063446f264e045985d2,TRUE,2000,music,published,visit,愛知県・三重県・岐阜県,
8,着物男子の三味線コンサート,三味線が奏でる日本の風景,30,"世界で活躍するプロの三味線奏者が、着物姿（紋付き袴）で演奏します。
 曲は、日本の風景をイメージしたオリジナル曲や、童謡、わらべうた、日本の唄など。
 演奏だけではなく、楽しいおしゃべりや、ちょっとためになるお話しなどもあります。",5分 自己紹介・トーク 25分 演奏やおしゃべり、曲紹介・ご質問コーナーなども交えながら30分の楽しい時間をお届けします。,-,-,<p>-</p>,2021-11-28 15:05:05 +0900,2022-05-02 18:28:20 +0900,kWcLXgUdnD0,blue,16200,0,0,0,12000,,TRUE,E11,FALSE,小林孝弘,-,1998年 アルバム収録楽曲がＡＸＩＡコンテストにおいて一万人を超える応募者の中から審査委員長松任谷正隆氏より審査員特別賞を受賞2002年 キングレコードからミニアルバム『ＥＴＥＲＮＡＬ ＶＩＢＥＳ』でメジャーデビュー。,https://matching-system-production.s3.ap-northeast-1.amazonaws.com/uploads/recreation/instructor_image/8/61553a64bfd942df1c1bd5dc-730_1.5.jpg?X-Amz-Expires=600&X-Amz-Date=20220518T103212Z&X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=AKIASN7APX6NOANAVIJ2%2F20220518%2Fap-northeast-1%2Fs3%2Faws4_request&X-Amz-SignedHeaders=host&X-Amz-Signature=eb24a93b292bd851b2479a4048effc2071841a1c98d4583f648234158c733c9c,TRUE,2000,music,published,visit,愛知県・三重県・岐阜県,
